,Dates,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,Today_Return,Predict_Return,SMA,EMA,RSI,MACD,ROC,Bollinger_Bands_lower,Bollinger_Bands_upper,CCI
2975,12/17/1991,1.3229,1.3229,1.3229,1.3229,0.0038000000000000256,-0.0007999999999999119,1.3131800000000002,1.2805177770765204,69.25373134328363,0.009481628514726781,0.0028807520278978285,1.2769047774972777,1.3321852225027224,100.73679733271071
2976,12/18/1991,1.3221,1.3221,1.3221,1.3221,-0.0007999999999999119,0.010000000000000009,1.3167100000000003,1.2829061279491587,67.71378708551498,0.009447271924497125,-0.0006047320281199727,1.2773870848759095,1.3342229151240903,87.6735177014964
2977,12/19/1991,1.3321,1.3321,1.3321,1.3321,0.010000000000000009,0.019299999999999873,1.3195100000000002,1.284727060050151,63.269358041032696,0.009350368947596222,0.007563724377883677,1.2768661242422799,1.33788387575772,126.99839486356365
2978,12/20/1991,1.3514,1.3514,1.3514,1.3514,0.019299999999999873,0.015800000000000036,1.3227200000000001,1.287152266280255,74.43574389682183,0.014907667398057045,0.01448840177163867,1.2734845755919573,1.3455854244080425,192.60008970982284
2979,12/23/1991,1.3672,1.3672,1.3672,1.3672,0.015800000000000036,-9.999999999998899e-05,1.3272300000000001,1.2887895720840425,75.74123989218343,0.015951870462721063,0.011691579103152314,1.268423312226693,1.3563366877733072,219.67541574834593
2980,12/24/1991,1.3671,1.3671,1.3671,1.3671,-9.999999999998899e-05,0.001100000000000101,1.3319400000000001,1.2923611762601346,90.35369774919643,0.017388020626902367,-7.31421884142693e-05,1.2651284294317238,1.3651415705682766,180.41836646124432
2981,12/27/1991,1.3682,1.3682,1.3682,1.3682,0.001100000000000101,-0.0013000000000000789,1.3373700000000002,1.2956464359162934,94.78908188585662,0.018697329063462442,0.0008046229244386664,1.265941486221805,1.3724685137781958,162.9771309771301
2982,12/30/1991,1.3669,1.3669,1.3669,1.3669,-0.0013000000000000789,-0.0013000000000000789,1.3428799999999999,1.2991983687952156,92.86871961102112,0.017955285429315238,-0.0009501534863324651,1.2685164435909786,1.3780335564090218,136.33877646691047
2983,12/31/1991,1.3656,1.3656,1.3656,1.3656,-0.0013000000000000789,0.000500000000000167,1.34826,1.3021947219835932,91.95402298850563,0.016964264719905975,-0.0009510571365864941,1.2743917485754503,1.3810482514245501,112.47364826746525
2984,1/2/1992,1.3661,1.3661,1.3661,1.3661,0.000500000000000167,-0.018000000000000016,1.35296,1.3039431358536955,91.43416544297591,0.016870403949830637,0.0003661394258935025,1.2781828678210072,1.3846371321789932,99.09163619744018
2985,1/3/1992,1.3481,1.3481,1.3481,1.3481,-0.018000000000000016,0.017699999999999827,1.35548,1.3049576918780412,64.34722700654487,0.01616247893709266,-0.013176195007686124,1.2842621620199155,1.3843978379800845,40.61467673430821
2986,1/6/1992,1.3658,1.3658,1.3658,1.3658,0.017699999999999827,0.0052000000000000934,1.35985,1.3077901520724955,67.767050763002,0.020038547219314973,0.01312958979304193,1.2914758292456752,1.3850841707543247,82.66250150186247
2987,1/7/1992,1.371,1.371,1.371,1.371,0.0052000000000000934,-0.0007999999999999119,1.3637400000000002,1.310255439719282,60.89913109180198,0.019972915713720507,0.0038072924293455074,1.2955127510849882,1.3877372489150115,88.52557824154297
2988,1/8/1992,1.3702,1.3702,1.3702,1.3702,-0.0007999999999999119,-0.019600000000000062,1.36562,1.311862061244238,58.752997601918565,0.022117978420344242,-0.000583515681983889,1.2976505803991494,1.3906894196008504,78.23982927305806
2989,1/9/1992,1.3506,1.3506,1.3506,1.3506,-0.019600000000000062,-0.027800000000000047,1.36396,1.3146530084831942,42.75741710296694,0.020219676720502067,-0.014304481097650023,1.3001330829704685,1.3910569170295313,15.804098645363466
2990,1/10/1992,1.3228,1.3228,1.3228,1.3228,-0.027800000000000047,-0.0045999999999999375,1.3595300000000001,1.3163796099223661,40.48442906574397,0.018141609136485437,-0.0205834443950837,1.3005729683805078,1.390897031619492,-73.00187796415942
2991,1/13/1992,1.3182,1.3182,1.3182,1.3182,-0.0045999999999999375,0.0046999999999999265,1.35453,1.316992194528458,39.36080740117753,0.01405024861209414,-0.0034774720290292843,1.301358902233742,1.3905410977662584,-89.42958427328394
2992,1/14/1992,1.3229,1.3229,1.3229,1.3229,0.0046999999999999265,-0.04259999999999997,1.35013,1.3184686257221951,33.16025489733303,0.008549475106688353,0.003565468062509427,1.3033755448678053,1.3896344551321949,-78.60211115181036
2993,1/15/1992,1.2803,1.2803,1.2803,1.2803,-0.04259999999999997,0.0021999999999999797,1.3416000000000001,1.3196372109129033,32.74021352313156,0.00035578878025743776,-0.03220198049739207,1.2950705936657887,1.3947894063342117,-196.64699081117283
2994,1/16/1992,1.2825,1.2825,1.2825,1.2825,0.0021999999999999797,0.018199999999999994,1.3332400000000002,1.3174231742367586,28.081417263475217,-0.004544956124612476,0.0017183472623603685,1.2872553225454746,1.3989446774545258,-167.58849557522237
2995,1/17/1992,1.3007,1.3007,1.3007,1.3007,0.018199999999999994,0.0042999999999999705,1.3285,1.3170244319433333,28.41868317388858,-0.006047175190215137,0.014191033138401555,1.2837521806726933,1.4002278193273063,-108.2079773573034
2996,1/20/1992,1.305,1.305,1.305,1.305,0.0042999999999999705,0.010299999999999976,1.32242,1.3170129028385384,27.809307604994245,-0.0087148070356462,0.00330591220112245,1.281274753592221,1.4009952464077788,-91.02702975035915
2997,1/21/1992,1.3153,1.3153,1.3153,1.3153,0.010299999999999976,-0.00019999999999997797,1.31685,1.3163098239853086,25.134536245647283,-0.005668340850408349,0.007892720306513392,1.279487188824132,1.4011028111758677,-60.654226018587856
2998,1/22/1992,1.3151,1.3151,1.3151,1.3151,-0.00019999999999997797,-0.008899999999999908,1.31134,1.3161947303124641,29.693343305908684,-0.004980337448708294,-0.00015205656504217895,1.276943779771585,1.4000162202284152,-54.96262165593165
2999,1/23/1992,1.3062,1.3062,1.3062,1.3062,-0.008899999999999908,0.0029999999999998916,1.3069000000000002,1.316573985487005,36.066318419259595,-0.006837849894236969,-0.006767546194205694,1.2738432449304236,1.3970167550695767,-68.28641513841865
3000,1/24/1992,1.3092,1.3092,1.3092,1.3092,0.0029999999999998916,-0.018000000000000016,1.3055400000000001,1.316135980476578,29.22655715263511,-0.01019504620740408,0.002296738631143693,1.2717368988783366,1.3933331011216634,-55.60884355767939
3001,1/27/1992,1.2912,1.2912,1.2912,1.2912,-0.018000000000000016,0.012900000000000134,1.3028400000000002,1.3157263554871674,30.3696303696303,-0.01490233319576495,-0.013748854262144835,1.2676568335520393,1.389713166447961,-90.91019329178093
3002,1/28/1992,1.3041,1.3041,1.3041,1.3041,0.012900000000000134,0.006299999999999972,1.3009600000000001,1.3142421461340372,48.430066603235076,-0.015987212638506332,0.009990706319702707,1.2662676358548222,1.3848223641451778,-55.273823868652045
3003,1/29/1992,1.3104,1.3104,1.3104,1.3104,0.006299999999999972,-0.019100000000000117,1.30397,1.3175145432430577,50.36630036630043,-0.016410933944505768,0.004830917874396114,1.266142885809232,1.3794271141907681,-35.091944578245226
3004,1/30/1992,1.2913,1.2913,1.2913,1.2913,-0.019100000000000117,0.006100000000000216,1.3048499999999998,1.3170547785373148,38.92120571126384,-0.02433254568146781,-0.014575702075702164,1.264497755339981,1.3735922446600195,-84.78810613411243
3005,1/31/1992,1.2974,1.2974,1.2974,1.2974,0.006100000000000216,0.004899999999999904,1.30452,1.315837515581474,40.06227296315527,-0.022344147416441862,0.004723921629365924,1.2628950804346402,1.37012491956536,-61.845660933023595
3006,2/3/1992,1.3023,1.3023,1.3023,1.3023,0.004899999999999904,0.005099999999999882,1.3042500000000001,1.31582076953941,36.50357339197368,-0.018123656841805946,0.0037767843379065084,1.2644604555008436,1.3622095444991562,-40.98725996359962
3007,2/4/1992,1.3074,1.3074,1.3074,1.3074,0.005099999999999882,0.00550000000000006,1.30346,1.3165052872077947,29.39370683039138,-0.015592855172707365,0.003916148352913985,1.2690421565079717,1.3512678434920282,-12.725761005127554
3008,2/5/1992,1.3129,1.3129,1.3129,1.3129,0.00550000000000006,0.005700000000000038,1.30324,1.3166480316946774,25.223150014396737,-0.012115397944934436,0.004206822701545098,1.2766655065348012,1.3379144934651985,33.40279845192093
3009,2/6/1992,1.3186,1.3186,1.3186,1.3186,0.005700000000000038,0.0129999999999999,1.3044799999999999,1.316954588094319,26.368018145732933,-0.010326101748192817,0.004341534008683097,1.28164729632508,1.3297327036749196,89.20982621013844
3010,2/7/1992,1.3316,1.3316,1.3316,1.3316,0.0129999999999999,-0.00529999999999986,1.30672,1.3141193783855367,28.026377767310322,-0.006452637109407577,0.009858941301380176,1.2805762840275627,1.3316837159724373,169.0617636321391
3011,2/10/1992,1.3263,1.3263,1.3263,1.3263,-0.00529999999999986,-0.014799999999999924,1.3102300000000002,1.3144211608744274,35.303030303030326,-0.006705214303819318,-0.003980174226494338,1.279991354809484,1.3330786451905157,126.19313647246793
3012,2/11/1992,1.3115,1.3115,1.3115,1.3115,-0.014799999999999924,-0.015700000000000047,1.3109700000000002,1.3131159726742154,33.95113732097731,-0.00948438316118616,-0.011158863002337273,1.2803792012045743,1.3315507987954254,37.2909332839284
3013,2/12/1992,1.2958,1.2958,1.2958,1.2958,-0.015700000000000047,-0.011800000000000033,1.30951,1.314547582285936,36.01429848078653,-0.008120229252276179,-0.011971025543271098,1.2834772056708572,1.3300027943291428,-80.17588860388396
3014,2/13/1992,1.284,1.284,1.284,1.284,-0.011800000000000033,-0.0040999999999999925,1.30878,1.3129978599886243,36.49946638207035,-0.006102136020842419,-0.009106343571538842,1.2838576242788944,1.3297723757211053,-168.59412525401694
3015,2/14/1992,1.2799,1.2799,1.2799,1.2799,-0.0040999999999999925,0.0042999999999999705,1.30703,1.3113075370440175,41.466176054344714,-0.006620903264498823,-0.003193146417445477,1.2800822091823405,1.3314677908176593,-170.72164948453536
3016,2/17/1992,1.2842,1.2842,1.2842,1.2842,0.0042999999999999705,-0.01970000000000005,1.30522,1.3125851723622375,40.79587746922421,-0.005963261940420406,0.003359637471677452,1.2773713544095455,1.3320986455904544,-121.70872290299161
3017,2/18/1992,1.2645,1.2645,1.2645,1.2645,-0.01970000000000005,0.0041999999999999815,1.30093,1.3127560270160845,39.18228279386705,-0.00821404483170074,-0.015340289674505568,1.2701885959533097,1.3342014040466903,-194.31413990411906
3018,2/19/1992,1.2687,1.2687,1.2687,1.2687,0.0041999999999999815,-0.006199999999999983,1.29651,1.3114071774140577,37.58741258741245,-0.003175711113173829,0.0033214709371292856,1.2653213388336344,1.3344286611663654,-146.42165208712467
3019,2/20/1992,1.2625,1.2625,1.2625,1.2625,-0.006199999999999983,0.0014000000000000679,1.2909,1.3092051205890631,27.713088029808958,-0.004752870016488719,-0.004886892094269712,1.2596605955870988,1.3357194044129013,-148.98391193903498
3020,2/21/1992,1.2639,1.2639,1.2639,1.2639,0.0014000000000000679,-0.0016000000000000458,1.28413,1.3066031241345502,21.498371335504913,-0.007949857594893084,0.0011089108910891628,1.2550818283348963,1.3357681716651033,-124.58627673763665
3021,2/24/1992,1.2623,1.2623,1.2623,1.2623,-0.0016000000000000458,0.012899999999999912,1.27773,1.3045816184185557,25.09505703422053,-0.007950677252194227,-0.00126592293694125,1.2511419048042516,1.3368180951957482,-114.41779832418337
3022,2/25/1992,1.2752,1.2752,1.2752,1.2752,0.012899999999999912,-0.013799999999999812,1.2741,1.3034293980884162,39.638386648122264,-0.010067735434635017,0.010219440703477708,1.2492128913255596,1.33585710867444,-61.1733568592849
3023,2/26/1992,1.2614,1.2614,1.2614,1.2614,-0.013799999999999812,0.008000000000000007,1.2706600000000001,1.3027688704855114,38.5656292286874,-0.012839753286330247,-0.01082183186951052,1.2455558960341668,1.3346141039658335,-98.41324298824964
3024,2/27/1992,1.2694,1.2694,1.2694,1.2694,0.008000000000000007,0.0038000000000000256,1.2692,1.3019744242511317,37.36730360934184,-0.013315564350437903,0.006342159505311563,1.2435661780560028,1.3344138219439978,-64.3487115476216
3025,2/28/1992,1.2732,1.2732,1.2732,1.2732,0.0038000000000000256,-0.006100000000000216,1.2685300000000002,1.3007377761049876,36.98504729935922,-0.014288551543011563,0.0029935402552387154,1.242028645921678,1.3335313540783222,-47.59417640530136
3026,3/2/1992,1.2671,1.2671,1.2671,1.2671,-0.006100000000000216,-0.007999999999999785,1.2668199999999998,1.300771639530058,46.66923373122828,-0.011678300532372399,-0.004791077599748834,1.2399313636565368,1.332108636343463,-62.434002111932635
3027,3/3/1992,1.2591,1.2591,1.2591,1.2591,-0.007999999999999785,-0.008800000000000141,1.26628,1.3017487319542715,47.74972557628991,-0.012851019905559813,-0.0063136295477861145,1.2371900250457892,1.3300199749542105,-83.29650905877088
3028,3/4/1992,1.2503,1.2503,1.2503,1.2503,-0.008800000000000141,-0.0027999999999999137,1.26444,1.3018688618243777,45.99929502996124,-0.016891427694983197,-0.006989119212135764,1.2339414905686237,1.3270085094313764,-106.58307210031361
3029,3/5/1992,1.2475,1.2475,1.2475,1.2475,-0.0027999999999999137,-0.000600000000000156,1.26294,1.2997232196769735,54.585635359116026,-0.013761835582568827,-0.0022394625289929725,1.231736126770716,1.322103873229284,-112.12317542589263
3030,3/6/1992,1.2469,1.2469,1.2469,1.2469,-0.000600000000000156,0.006400000000000183,1.2612400000000001,1.2978005499750869,55.19553072625692,-0.015569758110222987,-0.00048096192384782037,1.2332882856699954,1.3120817143300048,-115.61224947316556
3031,3/9/1992,1.2533,1.2533,1.2533,1.2533,0.006400000000000183,-0.0041999999999999815,1.26034,1.2958795414212498,47.58169934640551,-0.015300974900248177,0.005132729168337624,1.2374271987477774,1.3006428012522224,-86.70376901035833
3032,3/10/1992,1.2491,1.2491,1.2491,1.2491,-0.0041999999999999815,0.0036999999999998145,1.25773,1.2938691606538373,54.40956651718997,-0.015770177126479323,-0.0033511529561956284,1.2398585017701917,1.291971498229808,-107.44580584354276
3033,3/11/1992,1.2528,1.2528,1.2528,1.2528,0.0036999999999998145,-0.008899999999999908,1.2568700000000002,1.2923262549290686,47.68439108061738,-0.013885779595374403,0.0029621327355694614,1.2410443243938478,1.2864856756061522,-79.0127904882012
3034,3/12/1992,1.2439,1.2439,1.2439,1.2439,-0.008899999999999908,0.005600000000000049,1.2543200000000003,1.2879918006887239,47.290969899665484,-0.01657054210645903,-0.0071040868454660825,1.2394624306257387,1.2840575693742613,-129.97598428062014
3035,3/13/1992,1.2495,1.2495,1.2495,1.2495,0.005600000000000049,0.0020999999999999908,1.25195,1.2888771139713773,48.531684698609126,-0.016345037302698096,0.00450196961170516,1.2389752498251214,1.2815047501748786,-79.70906931868778
3036,3/16/1992,1.2516,1.2516,1.2516,1.2516,0.0020999999999999908,0.010599999999999943,1.2504,1.2881188221525406,46.7928496319663,-0.014096726478143085,0.0016806722689075555,1.2401255308434354,1.277094469156565,-56.53909747146999
3037,3/17/1992,1.2622,1.2622,1.2622,1.2622,0.010599999999999943,-0.00019999999999997797,1.25071,1.2869941584024194,57.92962774094854,-0.011230027931441677,0.00846915947587084,1.240130308333653,1.2768596916663473,30.261572703325143
3038,3/18/1992,1.262,1.262,1.262,1.262,-0.00019999999999997797,-0.013700000000000045,1.25188,1.2833621312042538,62.04259967231015,-0.008759302570095828,-0.00015845349389952303,1.2403150679463328,1.2760049320536675,32.567212280551715
3039,3/19/1992,1.2483,1.2483,1.2483,1.2483,-0.013700000000000045,-0.00990000000000002,1.25196,1.2782258281854537,45.69589702333071,-0.008204920842219687,-0.010855784469096708,1.2392263340680312,1.2756736659319687,-74.96927488734116
3040,3/20/1992,1.2384,1.2384,1.2384,1.2384,-0.00990000000000002,0.013600000000000056,1.2511100000000002,1.276041654727814,42.70186335403708,-0.008541990753050399,-0.00793078586878156,1.2364301399093334,1.2759198600906667,-137.16600752387444
3041,3/23/1992,1.252,1.252,1.252,1.252,0.013600000000000056,-0.00039999999999995595,1.2509800000000002,1.2757347509313823,46.551160509970515,-0.008405828358714729,0.010981912144702888,1.2360441492664733,1.2752758507335267,-28.91452046136826
3042,3/24/1992,1.2516,1.2516,1.2516,1.2516,-0.00039999999999995595,0.007900000000000018,1.25123,1.2690245446174975,54.64200068516625,-0.004142897201465434,-0.00031948881789133863,1.2369829602503735,1.2719770397496262,-26.262994710922758
3043,3/25/1992,1.2595,1.2595,1.2595,1.2595,0.007900000000000018,-0.0020000000000000018,1.2518999999999998,1.2689486912818209,56.81655960028555,-0.004311177599775506,0.006311920741450957,1.237019139813991,1.2717508601860084,47.44567864017341
3044,3/26/1992,1.2575,1.2575,1.2575,1.2575,-0.0020000000000000018,0.009599999999999831,1.2532599999999998,1.2709621682538526,62.00145032632343,-0.0022124171802053727,-0.001587931718936087,1.2377585434223835,1.2698214565776165,38.563484226392646
3045,3/27/1992,1.2671,1.2671,1.2671,1.2671,0.009599999999999831,-0.004899999999999904,1.25502,1.2713924971921733,66.54963293967435,-0.0023360317414553577,0.007634194831013782,1.2387636855206472,1.2682063144793527,150.84619006730705
3046,3/30/1992,1.2622,1.2622,1.2622,1.2622,-0.004899999999999904,0.0024999999999999467,1.2560799999999999,1.272425588762975,66.66666666666666,-0.0005562050726408696,-0.0038670980980190237,1.239290319000063,1.2671896809999368,104.7095944840492
3047,3/31/1992,1.2647,1.2647,1.2647,1.2647,0.0024999999999999467,-0.005199999999999871,1.25633,1.272095564659765,57.61316872427979,-0.0012987281930245675,0.0019806686737442137,1.2389022573562125,1.2681377426437874,122.93820101165602
3048,4/1/1992,1.2595,1.2595,1.2595,1.2595,-0.005199999999999871,0.005800000000000027,1.25608,1.2703974581568163,65.21739130434798,0.0022270408583204837,-0.004111647030916321,1.239218211490473,1.2687417885095267,58.48077126814512
3049,4/2/1992,1.2653,1.2653,1.2653,1.2653,0.005800000000000027,0.011499999999999844,1.25778,1.2706034554068741,71.60381644706989,0.001417268157810847,0.00460500198491467,1.2396393598296065,1.2701006401703934,104.97710230990054
